Compound Sentiment Score,sentiment change,date
0.53325,-0.03149999999999997,2016-11-21
0.4588,-0.07445000000000002,2016-11-22
0.0258,-0.433,2016-11-23
0.4753,0.4495,2016-11-24
0.67875,0.20344999999999996,2016-11-25
0.2584,-0.42034999999999995,2016-11-26
-0.1027,-0.36110000000000003,2016-11-27
0.44955,0.55225,2016-11-28
0.5095,0.05994999999999995,2016-11-29
0.10089999999999999,-0.40859999999999996,2016-11-30
0.5574,0.4565,2016-12-01
0.3367,-0.2207,2016-12-02
0.3612,0.024500000000000022,2016-12-03
0.4215,0.060299999999999965,2016-12-04
0.3506,-0.07089999999999996,2016-12-05
0.4926,0.14199999999999996,2016-12-06
0.296,-0.1966,2016-12-07
0.25,-0.045999999999999985,2016-12-08
0.204,-0.04600000000000001,2016-12-09
0.438,0.234,2016-12-10
0.3506,-0.08739999999999998,2016-12-11
0.504,0.15339999999999998,2016-12-12
0.35924999999999996,-0.14475000000000005,2016-12-13
0.4019,0.04265000000000002,2016-12-14
0.31555,-0.08634999999999998,2016-12-15
0.5509,0.23534999999999995,2016-12-16
0.5448500000000001,-0.006049999999999889,2016-12-17
0.4404,-0.10445000000000004,2016-12-18
-0.318,-0.7584,2016-12-19
0.5859,0.9038999999999999,2016-12-20
0.5927,0.006800000000000028,2016-12-21
0.3182,-0.2745,2016-12-22
0.4215,0.1033,2016-12-23
0.41915,-0.0023499999999999632,2016-12-24
0.24155,-0.17760000000000004,2016-12-25
0.3167,0.07515,2016-12-26
0.1779,-0.13879999999999998,2016-12-27
0.3818,0.20389999999999997,2016-12-28
-0.045149999999999996,-0.42694999999999994,2016-12-29
0.43095,0.47609999999999997,2016-12-30
0.3182,-0.11275000000000002,2016-12-31
0.4019,0.0837,2017-01-01
0.44525000000000003,0.043350000000000055,2017-01-02
0.3054,-0.13985000000000003,2017-01-03
0.4389,0.1335,2017-01-04
0.4215,-0.017400000000000027,2017-01-05
0.34,-0.08149999999999996,2017-01-06
0.4404,0.10039999999999999,2017-01-07
0.49265000000000003,0.05225000000000002,2017-01-08
0.5672,0.07455,2017-01-09
0.3612,-0.20600000000000002,2017-01-10
0.4404,0.07919999999999999,2017-01-11
0.4215,-0.018900000000000028,2017-01-12
0.3818,-0.03970000000000001,2017-01-13
0.3499,-0.031899999999999984,2017-01-14
0.4404,0.09050000000000002,2017-01-15
0.6114,0.17100000000000004,2017-01-16
0.4482,-0.16320000000000007,2017-01-17
0.5118,0.06360000000000005,2017-01-18
0.4215,-0.09030000000000005,2017-01-19
0.5106,0.08910000000000007,2017-01-20
0.45855,-0.05205000000000004,2017-01-21
0.61385,0.1553,2017-01-22
0.4019,-0.21195000000000003,2017-01-23
0.4283,0.026400000000000035,2017-01-24
0.4601,0.031799999999999995,2017-01-25
0.4019,-0.05820000000000003,2017-01-26
0.5411,0.13920000000000005,2017-01-27
0.3182,-0.22290000000000004,2017-01-28
0.39135,0.07314999999999999,2017-01-29
0.6956,0.30425,2017-01-30
0.3071,-0.3885,2017-01-31
0.4215,0.1144,2017-02-01
0.30115000000000003,-0.12034999999999996,2017-02-02
0.39254999999999995,0.09139999999999993,2017-02-03
0.4927,0.10015000000000007,2017-02-04
0.28695000000000004,-0.20575,2017-02-05
0.4926,0.20564999999999994,2017-02-06
0.31325000000000003,-0.17934999999999995,2017-02-07
0.35225,0.03899999999999998,2017-02-08
0.1752,-0.17705,2017-02-09
0.5719,0.39669999999999994,2017-02-10
0.43095,-0.14094999999999996,2017-02-11
0.61215,0.18119999999999997,2017-02-12
0.3182,-0.29395,2017-02-13
0.3612,0.04300000000000004,2017-02-14
0.4215,0.060299999999999965,2017-02-15
0.6045,0.18300000000000005,2017-02-16
0.4019,-0.20260000000000006,2017-02-17
0.4215,0.019600000000000006,2017-02-18
0.4329,0.011400000000000021,2017-02-19
0.5267,0.09379999999999994,2017-02-20
0.5079,-0.018799999999999928,2017-02-21
0.3141,-0.19380000000000003,2017-02-22
0.6019,0.2878,2017-02-23
0.44789999999999996,-0.15400000000000003,2017-02-24
0.15055,-0.29735,2017-02-25
0.4137,0.26315,2017-02-26
0.2732,-0.1405,2017-02-27
0.24409999999999998,-0.029100000000000015,2017-02-28
0.32215,0.07805000000000001,2017-03-01
0.34,0.017850000000000033,2017-03-02
0.4019,0.061899999999999955,2017-03-03
0.3814,-0.020499999999999963,2017-03-04
0.46715,0.08574999999999999,2017-03-05
0.3392,-0.12795,2017-03-06
0.32365,-0.015550000000000008,2017-03-07
0.381,0.05735000000000001,2017-03-08
0.3612,-0.019799999999999984,2017-03-09
0.3202,-0.041000000000000036,2017-03-10
0.4019,0.0817,2017-03-11
0.4215,0.019600000000000006,2017-03-12
0.5299,0.10840000000000005,2017-03-13
0.4404,-0.08950000000000002,2017-03-14
0.4404,0.0,2017-03-15
0.4404,0.0,2017-03-16
0.2008,-0.2396,2017-03-17
0.3595,0.15869999999999998,2017-03-18
0.4932,0.13370000000000004,2017-03-19
0.4215,-0.07170000000000004,2017-03-20
0.4404,0.018900000000000028,2017-03-21
0.6031500000000001,0.16275000000000006,2017-03-22
0.4753,-0.12785000000000007,2017-03-23
0.5574,0.0821,2017-03-24
0.4939,-0.0635,2017-03-25
0.42845,-0.06545000000000001,2017-03-26
0.34,-0.08844999999999997,2017-03-27
0.4576,0.11759999999999998,2017-03-28
0.4215,-0.03610000000000002,2017-03-29
0.4174,-0.0040999999999999925,2017-03-30
0.43245,0.015050000000000008,2017-03-31
0.4109,-0.021550000000000014,2017-04-01
0.39154999999999995,-0.019350000000000034,2017-04-02
0.3612,-0.030349999999999933,2017-04-03
0.44889999999999997,0.08769999999999994,2017-04-04
0.4329,-0.01599999999999996,2017-04-05
0.48465,0.05175000000000002,2017-04-06
0.0772,-0.40745000000000003,2017-04-07
0.3749,0.2977,2017-04-08
0.4023,0.02739999999999998,2017-04-09
0.4936,0.09129999999999999,2017-04-10
0.44265,-0.050949999999999995,2017-04-11
0.4404,-0.0022499999999999742,2017-04-12
0.4496,0.009199999999999986,2017-04-13
0.3506,-0.09899999999999998,2017-04-14
0.4588,0.10819999999999996,2017-04-15
0.4019,-0.056900000000000006,2017-04-16
0.4857,0.08380000000000004,2017-04-17
0.39690000000000003,-0.08879999999999999,2017-04-18
0.43975,0.042849999999999944,2017-04-19
0.49895,0.05920000000000003,2017-04-20
0.4496,-0.049350000000000005,2017-04-21
0.2732,-0.1764,2017-04-22
0.4678,0.1946,2017-04-23
0.43665,-0.03115000000000001,2017-04-24
0.4588,0.022150000000000003,2017-04-25
0.5106,0.05180000000000007,2017-04-26
0.43095,-0.07965000000000005,2017-04-27
0.4497,0.01874999999999999,2017-04-28
0.3612,-0.08849999999999997,2017-04-29
0.4019,0.04069999999999996,2017-04-30
0.3664,-0.035499999999999976,2017-05-01
0.4215,0.05509999999999998,2017-05-02
0.4496,0.028100000000000014,2017-05-03
0.4404,-0.009199999999999986,2017-05-04
0.4648,0.024399999999999977,2017-05-05
0.4019,-0.06290000000000001,2017-05-06
0.3612,-0.04069999999999996,2017-05-07
0.3612,0.0,2017-05-08
0.28435,-0.07685000000000003,2017-05-09
0.4288,0.14445000000000002,2017-05-10
0.3612,-0.0676,2017-05-11
0.41845,0.05724999999999997,2017-05-12
0.4019,-0.01655000000000001,2017-05-13
0.4135,0.0116,2017-05-14
0.4515,0.038000000000000034,2017-05-15
0.3612,-0.09029999999999999,2017-05-16
0.3182,-0.04300000000000004,2017-05-17
0.4457,0.1275,2017-05-18
0.4207,-0.024999999999999967,2017-05-19
0.4404,0.019699999999999995,2017-05-20
0.4199,-0.020500000000000018,2017-05-21
0.39775000000000005,-0.022149999999999948,2017-05-22
0.4019,0.0041499999999999315,2017-05-23
0.4215,0.019600000000000006,2017-05-24
0.4019,-0.019600000000000006,2017-05-25
0.44010000000000005,0.03820000000000007,2017-05-26
0.3858,-0.05430000000000007,2017-05-27
0.4155,0.029700000000000004,2017-05-28
0.4404,0.024900000000000033,2017-05-29
0.4215,-0.018900000000000028,2017-05-30
0.4215,0.0,2017-05-31
0.4215,0.0,2017-06-01
0.4404,0.018900000000000028,2017-06-02
0.4215,-0.018900000000000028,2017-06-03
0.4249,0.003400000000000014,2017-06-04
0.4199,-0.0050000000000000044,2017-06-05
0.38685,-0.03304999999999997,2017-06-06
0.4137,0.026849999999999985,2017-06-07
0.4404,0.0267,2017-06-08
0.4019,-0.038500000000000034,2017-06-09
0.4019,0.0,2017-06-10
0.4215,0.019600000000000006,2017-06-11
0.3939,-0.027600000000000013,2017-06-12
0.4019,0.008000000000000007,2017-06-13
0.4215,0.019600000000000006,2017-06-14
0.3612,-0.060299999999999965,2017-06-15
0.4215,0.060299999999999965,2017-06-16
0.4215,0.0,2017-06-17
0.3612,-0.060299999999999965,2017-06-18
0.4019,0.04069999999999996,2017-06-19
0.39,-0.011899999999999966,2017-06-20
0.3818,-0.00820000000000004,2017-06-21
0.4019,0.020100000000000007,2017-06-22
0.4019,0.0,2017-06-23
0.3612,-0.04069999999999996,2017-06-24
0.3612,0.0,2017-06-25
0.34,-0.021199999999999997,2017-06-26
0.4019,0.061899999999999955,2017-06-27
0.3612,-0.04069999999999996,2017-06-28
0.4019,0.04069999999999996,2017-06-29
0.3818,-0.020100000000000007,2017-06-30
0.3715,-0.010299999999999976,2017-07-01
0.3612,-0.010299999999999976,2017-07-02
0.3612,0.0,2017-07-03
0.4019,0.04069999999999996,2017-07-04
0.4019,0.0,2017-07-05
0.34,-0.061899999999999955,2017-07-06
0.3734,0.033399999999999985,2017-07-07
0.34445000000000003,-0.028949999999999976,2017-07-08
0.4019,0.057449999999999946,2017-07-09
0.3612,-0.04069999999999996,2017-07-10
0.3612,0.0,2017-07-11
0.38149999999999995,0.02029999999999993,2017-07-12
0.37015,-0.011349999999999971,2017-07-13
0.3818,0.011649999999999994,2017-07-14
0.3549,-0.02689999999999998,2017-07-15
0.34,-0.014899999999999969,2017-07-16
0.3818,0.04179999999999995,2017-07-17
0.4215,0.03970000000000001,2017-07-18
0.3612,-0.060299999999999965,2017-07-19
0.3612,0.0,2017-07-20
0.3612,0.0,2017-07-21
0.3612,0.0,2017-07-22
0.3612,0.0,2017-07-23
0.3818,0.02059999999999995,2017-07-24
0.3847,0.0029000000000000137,2017-07-25
0.3692,-0.015500000000000014,2017-07-26
0.3527,-0.01649999999999996,2017-07-27
0.37760000000000005,0.024900000000000033,2017-07-28
0.3612,-0.016400000000000026,2017-07-29
0.3818,0.02059999999999995,2017-07-30
0.4019,0.020100000000000007,2017-07-31
0.34,-0.061899999999999955,2017-08-01
0.3182,-0.02180000000000004,2017-08-02
0.3919,0.07370000000000004,2017-08-03
0.3612,-0.030700000000000005,2017-08-04
0.3197,-0.04150000000000004,2017-08-05
0.4019,0.0822,2017-08-06
0.4019,0.0,2017-08-07
0.41659999999999997,0.01469999999999999,2017-08-08
0.4019,-0.01469999999999999,2017-08-09
0.4019,0.0,2017-08-10
0.3818,-0.020100000000000007,2017-08-11
0.4019,0.020100000000000007,2017-08-12
0.3612,-0.04069999999999996,2017-08-13
0.3855,0.02429999999999999,2017-08-14
0.3612,-0.02429999999999999,2017-08-15
0.4019,0.04069999999999996,2017-08-16
0.40149999999999997,-0.00040000000000001146,2017-08-17
0.3716,-0.029899999999999982,2017-08-18
0.5187,0.14710000000000006,2017-08-19
0.5204,0.0016999999999999238,2017-08-20
0.4168,-0.10359999999999997,2017-08-21
0.4019,-0.014900000000000024,2017-08-22
0.4019,0.0,2017-08-23
0.4215,0.019600000000000006,2017-08-24
0.4019,-0.019600000000000006,2017-08-25
0.4215,0.019600000000000006,2017-08-26
0.4019,-0.019600000000000006,2017-08-27
0.4215,0.019600000000000006,2017-08-28
0.3612,-0.060299999999999965,2017-08-29
0.4019,0.04069999999999996,2017-08-30
0.4019,0.0,2017-08-31
0.4019,0.0,2017-09-01
0.37275,-0.029149999999999954,2017-09-02
0.3818,0.009049999999999947,2017-09-03
0.3182,-0.06359999999999999,2017-09-04
0.3182,0.0,2017-09-05
0.3612,0.04300000000000004,2017-09-06
0.3612,0.0,2017-09-07
0.3612,0.0,2017-09-08
0.3727,0.011499999999999955,2017-09-09
0.34,-0.03269999999999995,2017-09-10
0.3612,0.021199999999999997,2017-09-11
0.3612,0.0,2017-09-12
0.3612,0.0,2017-09-13
0.3314,-0.02980000000000005,2017-09-14
0.296,-0.03539999999999999,2017-09-15
0.3506,0.05460000000000004,2017-09-16
0.3612,0.010599999999999998,2017-09-17
0.34,-0.021199999999999997,2017-09-18
0.29955,-0.04045000000000004,2017-09-19
0.3824,0.08285000000000003,2017-09-20
0.3459,-0.03650000000000003,2017-09-21
0.3818,0.03589999999999999,2017-09-22
0.3818,0.0,2017-09-23
0.3612,-0.02059999999999995,2017-09-24
0.354,-0.00720000000000004,2017-09-25
0.2944,-0.059599999999999986,2017-09-26
0.33945000000000003,0.045050000000000034,2017-09-27
0.33840000000000003,-0.0010499999999999954,2017-09-28
0.3612,0.022799999999999987,2017-09-29
0.3612,0.0,2017-09-30
0.368,0.006799999999999973,2017-10-01
0.4005,0.03250000000000003,2017-10-02
0.4019,0.0013999999999999568,2017-10-03
0.4404,0.038500000000000034,2017-10-04
0.4215,-0.018900000000000028,2017-10-05
0.3612,-0.060299999999999965,2017-10-06
0.2732,-0.08800000000000002,2017-10-07
0.3384,0.06519999999999998,2017-10-08
0.34,0.0016000000000000458,2017-10-09
0.3612,0.021199999999999997,2017-10-10
0.4019,0.04069999999999996,2017-10-11
0.3619,-0.03999999999999998,2017-10-12
0.3818,0.019899999999999973,2017-10-13
0.3612,-0.02059999999999995,2017-10-14
0.3499,-0.011300000000000032,2017-10-15
0.39005,0.04015000000000002,2017-10-16
0.3305,-0.05954999999999999,2017-10-17
0.3818,0.05129999999999996,2017-10-18
0.4019,0.020100000000000007,2017-10-19
0.34,-0.061899999999999955,2017-10-20
0.3527,0.012699999999999989,2017-10-21
0.3182,-0.03450000000000003,2017-10-22
0.296,-0.022199999999999998,2017-10-23
0.37765000000000004,0.08165000000000006,2017-10-24
0.38380000000000003,0.006149999999999989,2017-10-25
0.3818,-0.0020000000000000573,2017-10-26
0.1779,-0.20389999999999997,2017-10-27
0.3612,0.18330000000000002,2017-10-28
0.3612,0.0,2017-10-29
0.3818,0.02059999999999995,2017-10-30
0.38544999999999996,0.0036499999999999866,2017-10-31
0.3612,-0.02424999999999994,2017-11-01
0.34,-0.021199999999999997,2017-11-02
0.3612,0.021199999999999997,2017-11-03
0.3291,-0.03210000000000002,2017-11-04
0.34,0.01090000000000002,2017-11-05
0.4019,0.061899999999999955,2017-11-06
0.4019,0.0,2017-11-07
0.3397,-0.06219999999999998,2017-11-08
0.3657,0.026000000000000023,2017-11-09
0.3182,-0.04750000000000004,2017-11-10
0.3182,0.0,2017-11-11
0.2354,-0.08279999999999998,2017-11-12
0.3506,0.11520000000000002,2017-11-13
0.3612,0.010599999999999998,2017-11-14
0.3612,0.0,2017-11-15
0.4005,0.0393,2017-11-16
0.36425,-0.036250000000000004,2017-11-17
0.4003,0.03604999999999997,2017-11-18
0.3612,-0.03909999999999997,2017-11-19
0.3182,-0.04300000000000004,2017-11-20
0.3196,0.0014000000000000123,2017-11-21
0.3612,0.041600000000000026,2017-11-22
0.3818,0.02059999999999995,2017-11-23
0.3963,0.014500000000000013,2017-11-24
0.3612,-0.035099999999999965,2017-11-25
0.3612,0.0,2017-11-26
0.3802,0.01899999999999996,2017-11-27
0.3829,0.0027000000000000357,2017-11-28
0.3612,-0.021699999999999997,2017-11-29
0.3612,0.0,2017-11-30
0.4019,0.04069999999999996,2017-12-01
0.3651,-0.0368,2017-12-02
0.3818,0.016699999999999993,2017-12-03
0.3818,0.0,2017-12-04
0.39180000000000004,0.010000000000000064,2017-12-05
0.3612,-0.030600000000000016,2017-12-06
0.3612,0.0,2017-12-07
0.4005,0.0393,2017-12-08
0.4019,0.0013999999999999568,2017-12-09
0.3818,-0.020100000000000007,2017-12-10
0.3716,-0.010199999999999987,2017-12-11
0.3804,0.00880000000000003,2017-12-12
0.3818,0.0013999999999999568,2017-12-13
0.3612,-0.02059999999999995,2017-12-14
0.4005,0.0393,2017-12-15
0.3804,-0.020100000000000007,2017-12-16
0.3975,0.017100000000000004,2017-12-17
0.4215,0.023999999999999966,2017-12-18
0.4019,-0.019600000000000006,2017-12-19
0.3182,-0.0837,2017-12-20
0.3612,0.04300000000000004,2017-12-21
0.34,-0.021199999999999997,2017-12-22
0.3818,0.04179999999999995,2017-12-23
0.3612,-0.02059999999999995,2017-12-24
0.3958,0.034599999999999964,2017-12-25
0.3818,-0.014000000000000012,2017-12-26
0.4019,0.020100000000000007,2017-12-27
0.3612,-0.04069999999999996,2017-12-28
0.3716,0.010399999999999965,2017-12-29
0.3612,-0.010399999999999965,2017-12-30
0.3751,0.013899999999999968,2017-12-31
0.3987,0.02360000000000001,2018-01-01
0.4019,0.0031999999999999806,2018-01-02
0.4005,-0.0013999999999999568,2018-01-03
0.3919,-0.008599999999999997,2018-01-04
0.3818,-0.010100000000000053,2018-01-05
0.3818,0.0,2018-01-06
0.3818,0.0,2018-01-07
0.3612,-0.02059999999999995,2018-01-08
0.3673,0.006099999999999994,2018-01-09
0.3818,0.014499999999999957,2018-01-10
0.35205,-0.02975,2018-01-11
0.3818,0.02975,2018-01-12
0.3716,-0.010199999999999987,2018-01-13
0.3612,-0.010399999999999965,2018-01-14
0.3612,0.0,2018-01-15
0.3252,-0.03600000000000003,2018-01-16
0.296,-0.029200000000000004,2018-01-17
0.34,0.04400000000000004,2018-01-18
0.3182,-0.02180000000000004,2018-01-19
0.3802,0.062,2018-01-20
0.3412,-0.03899999999999998,2018-01-21
0.32720000000000005,-0.013999999999999957,2018-01-22
0.3412,0.013999999999999957,2018-01-23
0.3182,-0.02300000000000002,2018-01-24
0.3612,0.04300000000000004,2018-01-25
0.34,-0.021199999999999997,2018-01-26
0.3774,0.03739999999999999,2018-01-27
0.3612,-0.016199999999999992,2018-01-28
0.3612,0.0,2018-01-29
0.296,-0.06520000000000004,2018-01-30
0.3182,0.022199999999999998,2018-01-31
0.3182,0.0,2018-02-01
0.296,-0.022199999999999998,2018-02-02
0.34,0.04400000000000004,2018-02-03
0.3089,-0.031100000000000017,2018-02-04
0.2748,-0.03410000000000002,2018-02-05
0.296,0.021199999999999997,2018-02-06
0.3182,0.022199999999999998,2018-02-07
0.3182,0.0,2018-02-08
0.3182,0.0,2018-02-09
0.2263,-0.09189999999999998,2018-02-10
0.29505,0.06874999999999998,2018-02-11
0.33415,0.039100000000000024,2018-02-12
0.34,0.005850000000000022,2018-02-13
0.3252,-0.014800000000000035,2018-02-14
0.3182,-0.007000000000000006,2018-02-15
0.3612,0.04300000000000004,2018-02-16
0.3612,0.0,2018-02-17
0.31945,-0.04175000000000001,2018-02-18
0.3182,-0.0012500000000000289,2018-02-19
0.3182,0.0,2018-02-20
0.3182,0.0,2018-02-21
0.3182,0.0,2018-02-22
0.3367,0.018500000000000016,2018-02-23
0.3182,-0.018500000000000016,2018-02-24
0.3182,0.0,2018-02-25
0.34,0.02180000000000004,2018-02-26
0.3506,0.010599999999999998,2018-02-27
0.308,-0.04260000000000003,2018-02-28
0.3182,0.010199999999999987,2018-03-01
0.3182,0.0,2018-03-02
0.3182,0.0,2018-03-03
0.34,0.02180000000000004,2018-03-04
0.3182,-0.02180000000000004,2018-03-05
0.29764999999999997,-0.020550000000000013,2018-03-06
0.2732,-0.024449999999999972,2018-03-07
0.2716,-0.0015999999999999903,2018-03-08
0.3167,0.04509999999999997,2018-03-09
0.3182,0.0015000000000000013,2018-03-10
0.3182,0.0,2018-03-11
0.3612,0.04300000000000004,2018-03-12
0.34,-0.021199999999999997,2018-03-13
0.3182,-0.02180000000000004,2018-03-14
0.2732,-0.044999999999999984,2018-03-15
0.3182,0.044999999999999984,2018-03-16
0.2732,-0.044999999999999984,2018-03-17
0.2924,0.019199999999999995,2018-03-18
0.3182,0.02579999999999999,2018-03-19
0.296,-0.022199999999999998,2018-03-20
0.3182,0.022199999999999998,2018-03-21
0.3182,0.0,2018-03-22
0.3182,0.0,2018-03-23
0.3412,0.02300000000000002,2018-03-24
0.3291,-0.0121,2018-03-25
0.296,-0.03310000000000002,2018-03-26
0.2924,-0.003599999999999992,2018-03-27
0.3382,0.04580000000000001,2018-03-28
0.2732,-0.065,2018-03-29
0.296,0.022799999999999987,2018-03-30
0.30405,0.008050000000000002,2018-03-31
0.2763,-0.027749999999999997,2018-04-01
0.3182,0.04189999999999999,2018-04-02
0.3182,0.0,2018-04-03
0.3182,0.0,2018-04-04
0.2846,-0.03359999999999996,2018-04-05
0.296,0.011399999999999966,2018-04-06
0.27805,-0.017949999999999966,2018-04-07
0.27390000000000003,-0.004149999999999987,2018-04-08
0.3094,0.035499999999999976,2018-04-09
0.34,0.030600000000000016,2018-04-10
0.34,0.0,2018-04-11
0.3182,-0.02180000000000004,2018-04-12
0.34,0.02180000000000004,2018-04-13
0.3182,-0.02180000000000004,2018-04-14
0.3182,0.0,2018-04-15
0.3182,0.0,2018-04-16
0.34,0.02180000000000004,2018-04-17
0.3723,0.032299999999999995,2018-04-18
0.3612,-0.011099999999999999,2018-04-19
0.3818,0.02059999999999995,2018-04-20
0.3612,-0.02059999999999995,2018-04-21
0.33005,-0.03115000000000001,2018-04-22
0.3637,0.03365000000000001,2018-04-23
0.3818,0.01809999999999995,2018-04-24
0.3182,-0.06359999999999999,2018-04-25
0.3612,0.04300000000000004,2018-04-26
0.3612,0.0,2018-04-27
0.3612,0.0,2018-04-28
0.35355000000000003,-0.00764999999999999,2018-04-29
0.3687,0.015149999999999997,2018-04-30
0.3818,0.013099999999999945,2018-05-01
0.3612,-0.02059999999999995,2018-05-02
0.3612,0.0,2018-05-03
0.3612,0.0,2018-05-04
0.3382,-0.02300000000000002,2018-05-05
0.3612,0.02300000000000002,2018-05-06
0.3182,-0.04300000000000004,2018-05-07
0.3182,0.0,2018-05-08
0.3506,0.03240000000000004,2018-05-09
0.3612,0.010599999999999998,2018-05-10
0.296,-0.06520000000000004,2018-05-11
0.34,0.04400000000000004,2018-05-12
0.3612,0.021199999999999997,2018-05-13
0.3626,0.0013999999999999568,2018-05-14
0.3612,-0.0013999999999999568,2018-05-15
0.3612,0.0,2018-05-16
0.3612,0.0,2018-05-17
0.32530000000000003,-0.03589999999999999,2018-05-18
0.3612,0.03589999999999999,2018-05-19
0.3182,-0.04300000000000004,2018-05-20
0.3612,0.04300000000000004,2018-05-21
0.3527,-0.008500000000000008,2018-05-22
0.296,-0.05670000000000003,2018-05-23
0.3182,0.022199999999999998,2018-05-24
0.34,0.02180000000000004,2018-05-25
0.3612,0.021199999999999997,2018-05-26
0.34,-0.021199999999999997,2018-05-27
0.296,-0.04400000000000004,2018-05-28
0.3089,0.012900000000000023,2018-05-29
0.3612,0.05230000000000001,2018-05-30
0.3642,0.0030000000000000027,2018-05-31
0.3412,-0.02300000000000002,2018-06-01
0.296,-0.04520000000000002,2018-06-02
0.3182,0.022199999999999998,2018-06-03
0.34,0.02180000000000004,2018-06-04
0.34,0.0,2018-06-05
0.3182,-0.02180000000000004,2018-06-06
0.4003,0.0821,2018-06-07
0.34,-0.060299999999999965,2018-06-08
0.3182,-0.02180000000000004,2018-06-09
0.2732,-0.044999999999999984,2018-06-10
0.296,0.022799999999999987,2018-06-11
0.3182,0.022199999999999998,2018-06-12
0.296,-0.022199999999999998,2018-06-13
0.3182,0.022199999999999998,2018-06-14
0.3527,0.03450000000000003,2018-06-15
0.31325000000000003,-0.039449999999999985,2018-06-16
0.3612,0.04794999999999999,2018-06-17
0.3366,-0.02460000000000001,2018-06-18
0.3182,-0.018400000000000027,2018-06-19
0.3182,0.0,2018-06-20
0.34,0.02180000000000004,2018-06-21
0.26775000000000004,-0.07224999999999998,2018-06-22
0.2732,0.005449999999999955,2018-06-23
0.296,0.022799999999999987,2018-06-24
0.3384,0.04239999999999999,2018-06-25
0.296,-0.04239999999999999,2018-06-26
0.3214,0.025400000000000034,2018-06-27
0.3412,0.019799999999999984,2018-06-28
0.3182,-0.02300000000000002,2018-06-29
0.33585,0.01765,2018-06-30
0.34,0.0041500000000000425,2018-07-01
0.3612,0.021199999999999997,2018-07-02
0.36035,-0.0008500000000000174,2018-07-03
0.3182,-0.04215000000000002,2018-07-04
0.3612,0.04300000000000004,2018-07-05
0.34,-0.021199999999999997,2018-07-06
0.34,0.0,2018-07-07
0.3182,-0.02180000000000004,2018-07-08
0.34,0.02180000000000004,2018-07-09
0.3244,-0.015600000000000003,2018-07-10
0.34,0.015600000000000003,2018-07-11
0.3412,0.0011999999999999789,2018-07-12
0.3412,0.0,2018-07-13
0.3182,-0.02300000000000002,2018-07-14
0.25,-0.06819999999999998,2018-07-15
0.3612,0.11120000000000002,2018-07-16
0.3612,0.0,2018-07-17
0.3182,-0.04300000000000004,2018-07-18
0.34,0.02180000000000004,2018-07-19
0.3182,-0.02180000000000004,2018-07-20
0.31645,-0.0017499999999999738,2018-07-21
0.3612,0.04475000000000001,2018-07-22
0.3612,0.0,2018-07-23
0.34,-0.021199999999999997,2018-07-24
0.34,0.0,2018-07-25
0.3291,-0.01090000000000002,2018-07-26
0.3182,-0.01090000000000002,2018-07-27
0.3182,0.0,2018-07-28
0.3612,0.04300000000000004,2018-07-29
0.3612,0.0,2018-07-30
0.3182,-0.04300000000000004,2018-07-31
0.34,0.02180000000000004,2018-08-01
0.3384,-0.0016000000000000458,2018-08-02
0.2964,-0.04199999999999998,2018-08-03
0.3182,0.021799999999999986,2018-08-04
0.3597,0.04150000000000004,2018-08-05
0.34025000000000005,-0.019449999999999967,2018-08-06
0.3182,-0.02205000000000007,2018-08-07
0.296,-0.022199999999999998,2018-08-08
0.34015,0.04415000000000002,2018-08-09
0.34,-0.00014999999999998348,2018-08-10
0.2955,-0.04450000000000004,2018-08-11
0.351,0.055499999999999994,2018-08-12
0.296,-0.05499999999999999,2018-08-13
0.2808,-0.015199999999999991,2018-08-14
0.3172,0.03639999999999999,2018-08-15
0.3182,0.0010000000000000009,2018-08-16
0.3182,0.0,2018-08-17
0.3252,0.007000000000000006,2018-08-18
0.3182,-0.007000000000000006,2018-08-19
0.3612,0.04300000000000004,2018-08-20
0.3612,0.0,2018-08-21
0.3382,-0.02300000000000002,2018-08-22
0.3235,-0.01469999999999999,2018-08-23
0.3612,0.03770000000000001,2018-08-24
0.34,-0.021199999999999997,2018-08-25
0.3182,-0.02180000000000004,2018-08-26
0.3612,0.04300000000000004,2018-08-27
0.3612,0.0,2018-08-28
0.3612,0.0,2018-08-29
0.34,-0.021199999999999997,2018-08-30
0.34,0.0,2018-08-31
0.3612,0.021199999999999997,2018-09-01
0.3382,-0.02300000000000002,2018-09-02
0.34,0.0018000000000000238,2018-09-03
0.3612,0.021199999999999997,2018-09-04
0.3182,-0.04300000000000004,2018-09-05
0.30045,-0.017749999999999988,2018-09-06
0.296,-0.0044500000000000095,2018-09-07
0.3089,0.012900000000000023,2018-09-08
0.3182,0.009299999999999975,2018-09-09
0.3182,0.0,2018-09-10
0.34,0.02180000000000004,2018-09-11
0.3182,-0.02180000000000004,2018-09-12
0.34,0.02180000000000004,2018-09-13
0.34,0.0,2018-09-14
0.3182,-0.02180000000000004,2018-09-15
0.3182,0.0,2018-09-16
0.296,-0.022199999999999998,2018-09-17
0.34,0.04400000000000004,2018-09-18
0.3182,-0.02180000000000004,2018-09-19
0.3207,0.0025000000000000022,2018-09-20
0.3182,-0.0025000000000000022,2018-09-21
0.296,-0.022199999999999998,2018-09-22
0.3182,0.022199999999999998,2018-09-23
0.3612,0.04300000000000004,2018-09-24
0.3612,0.0,2018-09-25
0.3612,0.0,2018-09-26
0.3612,0.0,2018-09-27
